ItemResultId,ItemRequirement1Id,ItemRequirement2Id
8172,8176,7742
8172,8177,7722
8172,8178,7722
8172,8179,7722
8172,8179,7733
8172,8179,7742
8172,8180,7722
8172,8180,7733
8172,8180,7742
8172,8182,7722
8172,8182,7742
8172,8183,7722
8172,8572,7722
8172,8572,7733
8172,8572,7742
8173,7721,8174
8173,7721,8177
8173,7721,8178
8173,7721,8183
8173,7732,8174
8173,7732,8177
8173,7732,8183
8173,7741,8174
8173,7741,8176
8173,7741,8177
8173,7741,8178
8173,7741,8183
8173,8175,7721
8173,8175,7732
8173,8175,7741
8173,8176,7721
8173,8176,7732
8173,8178,7732
8173,8179,7721
8173,8179,7732
8173,8179,7741
8173,8180,7721
8173,8180,7732
8173,8180,7741
8173,8182,7721
8173,8182,7732
8173,8182,7741
8173,8572,7721
8173,8572,7732
8173,8572,7741
8183,7745,8170
8183,7745,8171
8183,7745,8172
8183,7745,8173
8183,7747,8170
8183,7747,8172
8183,7747,8173
8183,7750,8170
8183,7750,8172
8183,7755,8170
8183,7755,8171
8183,7755,8172
8183,7755,8173
8183,7756,8170
8183,7756,8171
8183,7756,8172
8183,7756,8173
8183,7757,8169
8183,7757,8170
8183,7757,8171
8183,7757,8172
8183,7757,8173
8183,8167,8170
8183,8167,8172
8183,8169,7745
8183,8169,7747
8183,8169,7750
8183,8169,7754
8183,8169,7755
8183,8169,7756
8183,8169,8167
8183,8169,8171
8183,8169,20794
8183,8170,7754
8183,8171,7747
8183,8171,7750
8183,8171,7754
8183,8171,8167
8183,8171,20794
8183,8172,7754
8183,8173,7750
8183,8173,7754
8183,8173,8167
8183,8173,20794
8183,13755,8169
8183,13755,8170
8183,13755,8171
8183,13755,8172
8183,13755,8173
8183,20794,8170
8183,20794,8172
8184,7718,7743
8184,7725,7743
8184,7726,7743
8184,7727,7743
8184,7730,7742
8184,7733,7741
8184,7738,7750
8184,7738,7754
8184,7738,7756
8184,7738,13755
8184,7738,20794
8184,7739,7750
8184,7739,7754
8184,7739,20794
8184,7740,7724
8184,7740,7752
8184,7740,13766
8184,7740,13767
8184,7741,7722
8184,7741,8170
8184,7741,8171
8184,7741,8172
8184,7741,8173
8184,7742,7720
8184,7742,7731
8184,7743,7716
8184,7743,7719
8184,7743,8174
8184,7743,8177
8184,7743,8178
8184,7743,8183
8184,7746,7716
8184,7746,7718
8184,7746,7719
8184,7746,7725
8184,7746,7726
8184,7746,7727
8184,7746,8174
8184,7746,8175
8184,7746,8176
8184,7746,8177
8184,7746,8178
8184,7746,8179
8184,7746,8180
8184,7746,8182
8184,7746,8183
8184,7746,8572
8184,7746,17547
8184,7751,7740
8184,7756,7739
8184,8169,7741
8184,8175,7743
8184,8176,7743
8184,8179,7743
8184,8180,7743
8184,8182,7743
8184,8572,7743
8184,13755,7739
8184,17547,7743
8184,30364,7743
8184,30364,7746
8185,7718,7748
8185,7718,8184
8185,7718,8187
8185,7718,8188
8185,7719,7748
8185,7719,8184
8185,7719,8187
8185,7720,7753
8185,7724,7742
8185,7725,7748
8185,7725,8184
8185,7725,8187
8185,7725,8188
8185,7726,7748
8185,7726,8184
8185,7726,8187
8185,7726,8188
8185,7727,7748
8185,7727,8184
8185,7727,8186
8185,7727,8187
8185,7727,8188
8185,7730,7753
8185,7730,13768
8185,7730,20792
8185,7731,7753
8185,7733,7743
8185,7741,7750
8185,7741,7754
8185,7741,20794
8185,7742,13767
8185,7743,7722
8185,7743,8170
8185,7743,8171
8185,7743,8172
8185,7743,8173
8185,7744,7720
8185,7744,7730
8185,7744,7731
8185,7746,7722
8185,7746,7733
8185,7746,8169
8185,7746,8170
8185,7746,8171
8185,7746,8172
8185,7746,8173
8185,7748,7716
8185,7748,8174
8185,7748,8177
8185,7748,8183
8185,7751,7742
8185,7752,7742
8185,7756,7741
8185,7757,8187
8185,8169,7743
8185,8175,7748
8185,8175,8184
8185,8175,8186
8185,8175,8187
8185,8175,8188
8185,8176,7748
8185,8176,8184
8185,8176,8187
8185,8176,8188
8185,8178,7748
8185,8178,8184
8185,8178,8187
8185,8179,7748
8185,8179,8184
8185,8179,8186
8185,8179,8187
8185,8179,8188
8185,8180,7748
8185,8180,8184
8185,8180,8187
8185,8180,8188
8185,8182,7748
8185,8182,8184
8185,8182,8187
8185,8182,8188
8185,8183,8187
8185,8184,7716
8185,8184,8174
8185,8184,8177
8185,8184,8183
8185,8186,7716
8185,8186,7718
8185,8186,7719
8185,8186,7725
8185,8186,7726
8185,8186,8174
8185,8186,8176
8185,8186,8177
8185,8186,8178
8185,8186,8180
8185,8186,8182
8185,8186,8183
8185,8186,8572
8185,8187,7716
8185,8187,8174
8185,8187,8177
8185,8188,7716
8185,8188,7719
8185,8188,8174
8185,8188,8177
8185,8188,8178
8185,8188,8183
8185,8572,7748
8185,8572,8184
8185,8572,8187
8185,8572,8188
8185,13755,7741
8185,13766,7742
8185,13768,7720
8185,13768,7731
8185,17547,7748
8185,17547,8184
8185,17547,8186
8185,17547,8187
8185,17547,8188
8185,20792,7720
8185,20792,7731
8185,30364,7748
8185,30364,8184
8185,30364,8186
8185,30364,8187
8185,30364,8188
8186,7717,7743
8186,7735,7743
8186,7736,7743
8186,7737,7743
8186,7738,7742
8186,7738,13765
8186,7740,7741
8186,7740,7749
8186,7741,7723
8186,7741,7734
8186,7742,7721
8186,7742,7732
8186,7742,7739
8186,7743,7715
8186,7743,7728
8186,7743,7729
8186,7743,15856
8186,7744,15865
8186,7744,15866
8186,7744,15867
8186,7744,15868
8186,7744,15869
8186,7744,15870
8186,7746,7715
8186,7746,7717
8186,7746,7728
8186,7746,7729
8186,7746,7735
8186,7746,7736
8186,7746,7737
8186,7746,15856
8186,7753,15867
8186,7753,15870
8186,13765,7739
8186,13768,15865
8186,13768,15866
8186,13768,15867
8186,13768,15868
8186,13768,15869
8186,13768,15870
8186,15855,7743
8186,15855,7746
8186,15865,7753
8186,15866,7753
8186,15868,7753
8186,15869,7753
8186,20792,15865
8186,20792,15866
8186,20792,15867
8186,20792,15868
8186,20792,15869
8186,20792,15870
8187,7718,7747
8187,7718,8167
8187,7719,8167
8187,7720,7748
8187,7724,7743
8187,7725,7747
8187,7725,8167
8187,7726,7747
8187,7726,8167
8187,7727,7745
8187,7727,7747
8187,7727,7755
8187,7727,8167
8187,7730,7748
8187,7730,8184
8187,7730,8185
8187,7730,8186
8187,7730,8188
8187,7731,7748
8187,7731,8184
8187,7733,7753
8187,7742,7750
8187,7742,7754
8187,7742,20794
8187,7743,13767
8187,7744,7722
8187,7744,7733
8187,7744,8169
8187,7744,8170
8187,7744,8171
8187,7744,8172
8187,7744,8173
8187,7745,7716
8187,7745,7718
8187,7745,7719
8187,7745,7725
8187,7745,7726
8187,7745,8174
8187,7745,8176
8187,7745,8177
8187,7745,8178
8187,7745,8180
8187,7745,8182
8187,7745,8183
8187,7746,7724
8187,7746,7752
8187,7746,13766
8187,7746,13767
8187,7747,7716
8187,7747,7719
8187,7747,8174
8187,7747,8177
8187,7747,8178
8187,7747,8183
8187,7751,7743
8187,7751,7746
8187,7752,7743
8187,7753,7722
8187,7753,8170
8187,7753,8172
8187,7755,7716
8187,7755,7718
8187,7755,7719
8187,7755,7725
8187,7755,7726
8187,7755,8174
8187,7755,8176
8187,7755,8177
8187,7755,8178
8187,7755,8182
8187,7755,8183
8187,7756,7742
8187,7757,7716
8187,7757,7718
8187,7757,7719
8187,7757,7725
8187,7757,7726
8187,7757,7727
8187,7757,8174
8187,7757,8175
8187,7757,8176
8187,7757,8177
8187,7757,8178
8187,7757,8179
8187,7757,8180
8187,7757,8182
8187,7757,8183
8187,7757,8572
8187,7757,17547
8187,8167,7716
8187,8167,8174
8187,8167,8177
8187,8167,8183
8187,8169,7753
8187,8171,7753
8187,8173,7753
8187,8175,7745
8187,8175,7747
8187,8175,7755
8187,8175,8167
8187,8176,7747
8187,8176,8167
8187,8178,8167
8187,8179,7745
8187,8179,7747
8187,8179,7755
8187,8179,8167
8187,8180,7747
8187,8180,7755
8187,8180,8167
8187,8182,7747
8187,8182,8167
8187,8184,7720
8187,8185,7720
8187,8185,7731
8187,8186,7720
8187,8186,7731
8187,8188,7720
8187,8188,7731
8187,8572,7745
8187,8572,7747
8187,8572,7755
8187,8572,8167
8187,13755,7742
8187,13766,7743
8187,13768,7722
8187,13768,7733
8187,13768,8169
8187,13768,8170
8187,13768,8171
8187,13768,8172
8187,13768,8173
8187,17547,7745
8187,17547,7747
8187,17547,7755
8187,17547,8167
8187,20792,7722
8187,20792,7733
8187,20792,8169
8187,20792,8170
8187,20792,8171
8187,20792,8172
8187,20792,8173
8187,30364,7745
8187,30364,7747
8187,30364,7755
8187,30364,7757
8187,30364,8167
8188,7743,7747
8572,7715,8170
8572,7715,8172
8572,7715,8174
8572,7715,8177
8572,7715,8183
8572,7717,8169
8572,7717,8170
8572,7717,8171
8572,7717,8172
8572,7717,8173
8572,7717,8174
8572,7717,8175
8572,7717,8176
8572,7717,8177
8572,7717,8178
8572,7717,8180
8572,7717,8182
8572,7717,8183
8572,7728,8170
8572,7728,8172
8572,7728,8174
8572,7728,8177
8572,7728,8183
8572,7729,8170
8572,7729,8172
8572,7729,8174
8572,7729,8177
8572,7729,8183
8572,7738,8169
8572,7738,8170
8572,7738,8171
8572,7738,8172
8572,7738,8173
8572,7738,8174
8572,7738,8175
8572,7738,8176
8572,7738,8177
8572,7738,8178
8572,7738,8179
8572,7738,8180
8572,7738,8182
8572,7738,8183
8572,7739,8170
8572,7739,8172
8572,7739,8174
8572,7739,8177
8572,7739,8183
8572,8169,7715
8572,8169,7728
8572,8169,7729
8572,8169,7739
8572,8169,8174
8572,8169,8175
8572,8169,8176
8572,8169,8177
8572,8169,8178
8572,8169,8180
8572,8169,8182
8572,8169,8183
8572,8170,8174
8572,8170,8177
8572,8170,8183
8572,8171,7715
8572,8171,7728
8572,8171,7729
8572,8171,7739
8572,8171,8174
8572,8171,8177
8572,8171,8178
8572,8171,8183
8572,8172,8174
8572,8172,8177
8572,8172,8183
8572,8173,7715
8572,8173,7728
8572,8173,7729
8572,8173,7739
8572,8173,8174
8572,8173,8177
8572,8173,8183
8572,8175,7715
8572,8175,7728
8572,8175,7729
8572,8175,7739
8572,8175,8170
8572,8175,8171
8572,8175,8172
8572,8175,8173
8572,8175,8174
8572,8175,8176
8572,8175,8177
8572,8175,8178
8572,8175,8180
8572,8175,8182
8572,8175,8183
8572,8175,13765
8572,8176,7715
8572,8176,7728
8572,8176,7729
8572,8176,7739
8572,8176,8170
8572,8176,8171
8572,8176,8172
8572,8176,8173
8572,8176,8174
8572,8176,8177
8572,8176,8178
8572,8176,8183
8572,8176,13765
8572,8177,8174
8572,8178,7715
8572,8178,7728
8572,8178,7729
8572,8178,7739
8572,8178,8170
8572,8178,8172
8572,8178,8173
8572,8178,8174
8572,8178,8177
8572,8178,8183
8572,8178,13765
8572,8179,7715
8572,8179,7717
8572,8179,7728
8572,8179,7729
8572,8179,7739
8572,8179,8169
8572,8179,8170
8572,8179,8171
8572,8179,8172
8572,8179,8173
8572,8179,8174
8572,8179,8175
8572,8179,8176
8572,8179,8177
8572,8179,8178
8572,8179,8180
8572,8179,8182
8572,8179,8183
8572,8179,13765
8572,8180,7715
8572,8180,7728
8572,8180,7729
8572,8180,7739
8572,8180,8170
8572,8180,8171
8572,8180,8172
8572,8180,8173
8572,8180,8174
8572,8180,8176
8572,8180,8177
8572,8180,8178
8572,8180,8182
8572,8180,8183
8572,8180,13765
8572,8182,7715
8572,8182,7728
8572,8182,7729
8572,8182,7739
8572,8182,8170
8572,8182,8171
8572,8182,8172
8572,8182,8173
8572,8182,8174
8572,8182,8176
8572,8182,8177
8572,8182,8178
8572,8182,8183
8572,8182,13765
8572,8183,8174
8572,8183,8177
8572,13765,8174
8572,13765,8177
8572,13765,8183
13755,13766,7756
13766,7723,20794
13766,7749,7724
13766,7749,7752
13766,7749,13767
13766,13755,7723
20792,13768,7724
20794,13755,13765
