RowId,ENpcResidentId,TerritoryTypeId,MapId,PlaceNameId,Position
4236,1015947,419,219,2301,6.6;9.6
4237,1015948,419,219,2301,6.6;9.7
4238,1015949,419,219,2301,9.9;10.5
4239,1015950,419,219,2301,9.9;10.4
4240,1015951,419,219,2301,9.9;10.4
4241,1015952,427,220,2337,6;5.9
4242,1015953,427,220,2337,6;5.8
4243,1015958,427,220,2337,6;5.9
4244,1015959,427,220,2337,6;5.9
4245,1015960,427,220,2337,5.9;5.9
4246,1015961,427,220,2337,6;5.9
4247,1015962,427,220,2337,6;5.9
4248,1015963,427,220,2337,5.9;5.9
4249,1015964,427,220,2337,5.9;6
4250,1015965,419,219,2301,10.6;9.9
4251,1015966,419,219,2301,10.6;9.9
4252,1015967,419,219,2301,10.6;9.9
4253,1015968,418,218,2300,10.4;10.6
4254,1015969,418,218,2300,10.4;10.6
4255,1015970,418,218,2300,10.4;10.6
4256,1015971,418,218,2300,10.4;10.6
4257,1015972,418,218,2300,10.4;10.6
4258,1015973,397,211,2200,38.2;27
4259,1015974,397,211,2200,38.9;25.7
4260,1015975,419,219,2301,9.9;10.5
4261,1015976,419,219,2301,8.7;7.9
4262,1015977,419,219,2301,7.6;7.7
4263,1015978,418,218,2300,13.4;11.1
4264,1015979,418,218,2300,13.4;11.1
4265,1015980,398,212,2000,35.2;23.9
4266,1015981,398,212,2000,35.2;23.9
4267,1015982,398,212,2000,16.6;23.2
4268,1015983,398,212,2000,16.6;23.2
4269,1015984,398,212,2000,16.8;24.2
4270,1015986,478,257,2082,6.9;6.5
4271,1015987,478,257,2082,6.9;6.5
4272,1015988,478,257,2082,8.1;8.3
4273,1015989,478,257,2082,8.1;8.3
4274,1015990,156,25,67,23.9;12.8
4275,1015991,419,219,2301,7.6;10.4
4276,1015992,399,213,2001,12.9;36.5
4277,1015993,398,212,2000,34.3;23.9
4278,1015994,398,212,2000,31.9;23.3
4279,1015995,398,212,2000,39.1;21.8
4280,1015996,398,212,2000,39.1;21.8
4281,1015997,398,212,2000,26.4;17.8
4282,1015998,398,212,2000,26.4;17.8
4283,1015999,398,212,2000,26.4;17.8
4284,1016000,398,212,2000,27;32.6
4285,1016001,398,212,2000,27;32.6
4286,1016002,398,212,2000,27;32.6
4287,1016003,398,212,2000,26.9;32.6
4288,1016007,418,218,2300,11;12
4289,1016008,418,218,2300,13.7;11.1
4290,1016009,418,218,2300,13.7;11
4291,1016010,418,218,2300,13.7;11
4292,1016011,418,218,2300,13.6;11
4293,1016012,418,218,2300,13.6;11
4294,1016015,419,219,2301,11;9.1
4295,1016018,419,219,2301,11.7;8.3
4296,1016020,419,219,2301,11.1;8.2
4297,1016024,428,221,2335,6.1;6
4298,1016025,419,219,2301,7.6;10.4
4299,1016026,419,219,2301,7.5;10.5
4300,1016027,419,219,2301,12.4;10.4
4301,1016028,419,219,2301,12.4;10.4
4302,1016029,418,218,2300,11.9;12.5
4303,1016030,418,218,2300,14.2;12.5
4304,1016031,418,218,2300,11.5;11.9
4305,1016032,418,218,2300,11.4;11.9
4306,1016033,418,218,2300,11.5;11.9
4307,1016034,419,219,2301,7.5;9.8
4308,1016035,419,219,2301,7.5;9.8
4309,1016036,419,219,2301,7.6;9.8
4310,1016037,419,219,2301,7.5;9.9
4311,1016038,419,219,2301,7.6;9.7
4312,1016039,418,218,2300,13;12.5
4313,1016040,418,218,2300,11.9;12.7
4314,1016041,418,218,2300,13.3;12.6
4315,1016042,419,219,2301,11.2;7.8
4316,1016049,419,219,2301,11.1;8.4
4317,1016050,433,222,2320,6.1;6.2
4318,1016051,433,222,2320,6.1;6.2
4319,1016057,418,218,2300,11.4;11.9
4320,1016058,418,218,2300,14.1;12.6
4321,1016059,418,218,2300,11.5;11.9
4322,1016060,419,219,2301,11.1;8.4
4323,1016061,419,219,2301,11.2;8.4
4324,1016069,397,211,2200,33.3;37.9
4325,1016070,397,211,2200,33.3;37.9
4326,1016071,397,211,2200,31.6;37.4
4327,1016072,155,53,63,20.4;17.3
4328,1016073,155,53,63,20.3;17.3
4329,1016074,155,53,63,18.6;15.2
4330,1016075,155,53,63,18.6;15.3
4331,1016076,155,53,63,18.6;15.2
4332,1016077,397,211,2200,32.8;37.8
4333,1016087,401,215,2100,6.6;14.3
4334,1016088,401,215,2100,6.1;14.2
4335,1016089,401,215,2100,6.5;14.4
4336,1016090,401,215,2100,5.8;14.8
4337,1016091,401,215,2100,6.4;14.7
4338,1016092,401,215,2100,6.7;14
4339,1016093,401,215,2100,7;14.2
4340,1016103,128,11,28,10.7;11
4341,1016104,138,18,33,26.3;26.3
4342,1016105,138,18,33,16.1;30.3
4343,1016109,399,213,2001,10.2;23.8
4344,1016110,478,257,2082,5.7;6.7
4345,1016112,399,213,2001,12.3;19.6
4346,1016116,401,215,2100,25.5;5.2
4347,1016117,401,215,2100,25.4;5.2
4348,1016118,401,215,2100,25.5;5.2
4349,1016119,401,215,2100,25.5;5.2
4350,1016121,401,215,2100,4.8;22.8
4351,1016124,401,215,2100,4.7;22.7
4352,1016125,419,219,2301,14.1;10.6
4353,1016130,401,215,2100,6.2;5.8
4354,1016135,402,216,2101,7.4;11.5
4355,1016136,402,216,2101,7.4;11.5
4356,1016137,401,215,2100,25.4;5.1
4357,1016138,401,215,2100,25.5;5.2
4358,1016139,401,215,2100,25.4;5.2
4359,1016140,401,215,2100,25.4;5.1
4360,1016150,401,215,2100,13.9;18
4361,1016151,401,215,2100,13.9;18.1
4362,1016156,401,215,2100,5.3;14.9
4363,1016157,401,215,2100,6.2;13.8
4364,1016158,401,215,2100,6.9;14.6
4365,1016159,401,215,2100,24.8;32.1
4366,1016160,401,215,2100,24.8;32.1
4367,1016161,401,215,2100,24.7;32.4
4368,1016162,401,215,2100,24.8;32.2
4369,1016166,401,215,2100,33.7;28.2
4370,1016167,401,215,2100,33.7;28.2
4371,1016168,401,215,2100,16.4;18
4372,1016172,401,215,2100,16.2;17.9
4373,1016173,401,215,2100,26.6;31
4374,1016174,401,215,2100,10.4;15.1
4375,1016175,401,215,2100,35.7;28.7
4376,1016205,418,218,2300,13.1;11
4377,1016215,401,215,2100,16.9;37.8
4378,1016216,401,215,2100,17.4;29.3
4379,1016217,401,215,2100,24.5;31.8
4380,1016218,401,215,2100,25.3;31.2
4381,1016219,401,215,2100,22.8;30.8
4382,1016220,401,215,2100,13.4;10.3
4383,1016221,401,215,2100,11;11.6
4384,1016222,401,215,2100,5.4;18
4385,1016223,401,215,2100,39.2;7.7
4386,1016226,401,215,2100,36.7;7.7
4387,1016227,401,215,2100,32;12
4388,1016228,401,215,2100,11.6;11.5
4389,1016229,401,215,2100,15.1;10.4
4390,1016230,401,215,2100,20.2;9.5
4391,1016231,401,215,2100,15.8;35
4392,1016232,401,215,2100,13.5;37.2
4393,1016233,401,215,2100,15.3;38.4
4394,1016234,419,219,2301,8.3;8.6
4395,1016235,401,215,2100,17.9;30.9
4396,1016236,401,215,2100,18.6;29.2
4397,1016237,401,215,2100,21.9;31.6
4398,1016239,401,215,2100,21.2;24.5
4399,1016240,401,215,2100,27.2;24.9
4400,1016241,401,215,2100,18.8;26.6
4401,1016242,401,215,2100,28.2;9.8
4402,1016245,427,220,2337,6;6
4403,1016289,156,25,67,22.6;5.8
4404,1016290,156,25,67,21.3;5.4
4405,1016362,401,215,2100,35.5;16.5
4406,1016363,401,215,2100,38;11.7
4407,1016364,401,215,2100,38.5;14.2
4408,1016365,401,215,2100,36.2;14.5
4409,1016374,401,215,2100,15.6;37.9
4410,1016375,401,215,2100,10;32.1
4411,1016376,401,215,2100,36.6;30.3
4412,1016377,401,215,2100,28;30.3
4413,1016378,401,215,2100,29.3;11.3
4414,1016379,401,215,2100,32.5;18.8
4415,1016385,401,215,2100,12.1;28.1
4416,1016463,401,215,2100,24.8;32.1
4417,1016464,401,215,2100,24.8;32.1
4418,1016465,401,215,2100,24.8;32.2
4419,1016508,401,215,2100,17.3;30.3
4420,1016517,146,23,45,24.9;12.4
4421,1016518,153,6,56,24;25
4422,1016519,419,219,2301,10.8;8.2
4423,1016531,129,12,29,4.7;12.1
4424,1016532,129,12,29,4.7;12
4425,1016533,129,12,29,4.7;12
4426,1016534,351,136,481,6;6
4427,1016535,351,136,481,6;6
4428,1016536,351,136,481,6.1;5.9
4429,1016537,351,136,481,6.1;5.9
4430,1016538,351,136,481,6.4;5.9
4431,1016539,351,136,481,6.7;5.9
4432,1016540,351,136,481,6.7;6
4433,1016541,351,136,481,6.1;5.9
4434,1016542,351,136,481,6.8;6.1
4435,1016543,351,136,481,6.7;6.2
4436,1016553,351,136,481,6.3;5.9
4437,1016554,351,136,481,6.8;6.1
4438,1016555,351,136,481,6;6.2
4439,1016556,351,136,481,6.7;6.1
4440,1016557,351,136,481,6.5;6.1
4441,1016558,478,257,2082,6.9;6.5
4442,1016559,478,257,2082,6.9;6.5
4443,1016560,463,253,2036,6.5;6.2
4444,1016561,463,253,2036,6.5;6.2
4445,1016562,463,253,2036,6.8;6.2
4446,1016563,463,253,2036,6.8;6.2
4447,1016564,397,211,2200,32.1;38.4
4448,1016565,397,211,2200,32.6;37.7
4449,1016566,397,211,2200,32.8;37.8
4450,1016567,397,211,2200,32.8;37.7
4451,1016568,397,211,2200,31.8;37.6
4452,1016569,397,211,2200,32.4;37.4
4453,1016570,397,211,2200,32.9;37.6
4454,1016573,397,211,2200,24.1;25.7
4455,1016574,397,211,2200,24.1;25.7
4456,1016578,397,211,2200,33.2;37.9
4457,1016579,397,211,2200,32.7;37.9
4458,1016580,397,211,2200,30.8;37.6
4459,1016581,397,211,2200,32.1;40
4460,1016582,397,211,2200,32.1;39.9
4461,1016583,418,218,2300,13.4;11.1
4462,1016584,418,218,2300,11.5;12
4463,1016585,419,219,2301,7.6;10.3
4464,1016587,155,53,63,18.8;15.4
4465,1016588,155,53,63,18.7;15.3
4466,1016589,418,218,2300,11.3;13.3
4467,1016590,397,211,2200,32.5;37.8
4468,1016591,395,179,1429,6;6.2
4469,1016595,418,218,2300,13.3;11
4470,1016596,402,216,2101,7.1;11.2
4471,1016597,419,219,2301,5.9;9.9
4472,1016598,419,219,2301,6.9;10.4
4473,1016599,419,219,2301,12;10.6
4474,1016600,419,219,2301,12.1;10.6
4475,1016601,419,219,2301,12.1;10.6
4476,1016602,419,219,2301,12.1;10.7
4477,1016603,419,219,2301,11.8;9.2
4478,1016604,397,211,2200,18.1;10.9
4479,1016605,397,211,2200,18.2;10.8
4480,1016606,397,211,2200,18.1;10.9
4481,1016607,419,219,2301,6;9.9
4482,1016608,419,219,2301,6;9.9
4483,1016609,419,219,2301,5.9;9.9
4484,1016610,419,219,2301,5.9;9.8
4485,1016612,397,211,2200,37.7;11.7
4486,1016614,419,219,2301,6;9.9
4487,1016616,419,219,2301,5.9;9.9
4488,1016617,397,211,2200,38.3;12
4489,1016618,397,211,2200,38.3;11.9
4490,1016619,418,218,2300,9.9;11.4
4491,1016622,397,211,2200,38.2;11.9
4492,1016623,397,211,2200,38.3;11.9
4493,1016624,397,211,2200,38.3;11.9
4494,1016625,397,211,2200,38.3;11.9
4495,1016626,397,211,2200,30.7;13.6
4496,1016627,397,211,2200,30.6;13.5
4497,1016628,397,211,2200,30.7;13.6
4498,1016629,397,211,2200,30.7;13.5
4499,1016630,397,211,2200,37.7;11.7
4500,1016631,402,216,2101,26.7;22.4
4501,1016633,402,216,2101,25.6;22.4
4502,1016635,399,213,2001,17.8;18.3
4503,1016636,399,213,2001,23.6;24
4504,1016637,399,213,2001,21.7;18.8
4505,1016638,399,213,2001,21.7;18.8
4506,1016639,399,213,2001,21.5;19.6
4507,1016640,399,213,2001,21.5;19.5
4508,1016641,399,213,2001,21.5;19.5
4509,1016642,399,213,2001,20.6;26.1
4510,1016802,398,212,2000,23.6;19.1
4511,1016803,398,212,2000,23.7;19
4512,1016804,398,212,2000,23.6;19
4513,1016807,418,218,2300,13;12
4514,1016808,418,218,2300,13;11.9
4515,1016809,156,25,67,22;5.1
4516,1016810,398,212,2000,16.6;23.2
4517,1016811,400,214,2002,27.2;34.8
4518,1016812,400,214,2002,7.6;27.9
4519,1016813,400,214,2002,7.4;26.7
4520,1016814,400,214,2002,7.3;26.7
4521,1016815,180,30,350,20.6;16.9
4522,1016818,418,218,2300,13.4;11.1
4523,1016819,398,212,2000,16.7;23.2
4524,1016821,418,218,2300,11.1;14.2
4525,1016822,400,214,2002,27.3;34.8
4526,1016823,418,218,2300,13.7;11.2
4527,1016824,418,218,2300,13.4;11.1
4528,1016825,400,214,2002,7.3;26.7
4529,1016826,418,218,2300,11.2;14
4530,1016827,418,218,2300,13.6;11.1
4531,1016828,419,219,2301,14.6;11.9
4532,1016835,398,212,2000,31.5;24.7
4533,1016836,398,212,2000,26.8;17.9
4534,1016837,398,212,2000,23.7;19.1
4535,1016838,398,212,2000,23.7;19.1
4536,1016839,398,212,2000,26.8;26.9
4537,1016840,398,212,2000,26.8;26.8
4538,1016841,398,212,2000,39.4;29.3
4539,1016842,397,211,2200,6.7;10
4540,1016843,398,212,2000,24.6;18.8
4541,1016844,398,212,2000,7.6;34
4542,1016845,399,213,2001,32.7;24.9
4543,1016847,478,257,2082,7.5;6.5
4544,1016848,398,212,2000,28.2;31
4545,1016849,398,212,2000,18.3;27
4546,1016850,398,212,2000,18.8;21.1
4547,1016851,398,212,2000,27.1;34.3
4548,1016855,398,212,2000,24;19
4549,1016856,398,212,2000,24.4;34.8
4550,1016857,398,212,2000,19.5;33.3
4551,1016858,398,212,2000,10;32.3
4552,1016859,398,212,2000,11.2;32.1
4553,1016862,398,212,2000,18.7;32.8
4554,1016863,398,212,2000,23.9;19.1
4555,1016864,398,212,2000,13.5;26
4556,1016865,398,212,2000,17.1;26.9
4557,1016866,398,212,2000,14.6;27.4
4558,1016868,398,212,2000,18.9;22.6
4559,1016869,398,212,2000,16.2;24.6
4560,1016870,398,212,2000,16.3;25.4
4561,1016871,398,212,2000,20.2;18.4
4562,1016872,398,212,2000,21.6;22
4563,1016873,398,212,2000,18.9;20.9
4564,1016874,398,212,2000,14.5;21.6
4565,1016875,398,212,2000,17;23
4566,1016876,398,212,2000,25.5;9.6
4567,1016877,398,212,2000,26.8;7
4568,1016878,398,212,2000,26.7;4.1
4569,1016879,398,212,2000,14.3;19.6
4570,1016880,398,212,2000,22.2;36.8
4571,1016881,418,218,2300,13.4;11.1
4572,1016882,400,214,2002,7.4;26.7
4573,1016883,433,222,2320,6.1;6.1
4574,1016884,433,222,2320,6;6.1
4575,1016885,433,222,2320,6;6.1
4576,1016889,433,222,2320,6.1;6.1
4577,1016890,397,211,2200,17;21.6
4578,1016891,398,212,2000,28.5;36.1
4579,1016892,398,212,2000,23.6;19.1
4580,1016996,399,213,2001,20.8;16
4581,1016997,399,213,2001,21.7;18.8
4582,1017001,399,213,2001,21.7;18.9
4583,1017002,398,212,2000,23.4;36.2
4584,1017011,400,214,2002,7.3;26.7
4585,1017022,400,214,2002,7.8;27.9
4586,1017023,400,214,2002,7.8;27.9
4587,1017024,418,218,2300,13.4;11.1
4588,1017031,398,212,2000,24;19.1
4589,1017075,138,18,33,28.6;24.2
4590,1017083,478,257,2082,7.3;6
4591,1017095,155,53,63,18.3;15.3
4592,1017106,478,257,2082,7.6;4.2
4593,1017108,478,257,2082,6.4;4.7
4594,1017115,402,216,2101,21.3;22.6
4595,1017116,419,219,2301,11.7;8.3
4596,1017118,156,25,67,22.1;8.4
4597,1017119,397,211,2200,31.5;11.6
4598,1017123,131,14,41,11.4;10.4
4599,1017128,419,219,2301,5.9;9.9
4600,1017129,419,219,2301,11.9;9.2
4601,1017130,419,219,2301,11.9;9.3
4602,1017131,419,219,2301,11.9;9.3
4603,1017132,397,211,2200,30.6;34.2
4604,1017133,397,211,2200,30.7;34.2
4605,1017135,397,211,2200,30.6;34.3
4606,1017136,418,218,2300,8.1;10.9
4607,1017141,567,305,1803,6.5;5.8
4608,1017142,568,306,1804,3.5;3.5
4609,1017143,568,306,1804,3.6;3.5
4610,1017144,568,306,1804,3.6;3.5
4611,1017145,401,215,2100,25.2;5.1
4612,1017146,401,215,2100,25.3;5.1
4613,1017149,567,305,1803,6.8;6.6
4614,1017150,567,305,1803,6.8;6.6
4615,1017152,567,305,1803,6.7;6.6
4616,1017153,567,305,1803,6.8;6.6
4617,1017154,567,305,1803,6.7;6.6
4618,1017155,568,306,1804,3.5;3.5
4619,1017156,568,306,1804,3.5;3.6
4620,1017157,568,306,1804,3.5;3.6
4621,1017158,567,305,1803,7;6.9
4622,1017159,567,305,1803,7.1;6.9
4623,1017163,567,305,1803,7;7
4624,1017165,567,305,1803,7;6.8
4625,1017167,402,216,2101,21.2;22.6
4626,1017168,567,305,1803,7;6.9
4627,1017169,400,214,2002,15.7;28.8
4628,1017170,400,214,2002,15.6;28.9
4629,1017171,400,214,2002,15.8;28.8
4630,1017172,400,214,2002,15.9;28.5
4631,1017173,400,214,2002,15.2;28.6
4632,1017188,478,257,2082,5.9;7.3
4633,1017189,478,257,2082,6;7.2
4634,1017200,568,306,1804,3.4;3.6
4635,1017255,153,6,56,17.4;22
4636,1017256,153,6,56,18;19.9
4637,1017257,153,6,56,19;20.2
4638,1017258,153,6,56,19.2;20.1
4639,1017259,134,15,30,16.4;18.1
4640,1017274,397,211,2200,25.8;26.1
4641,1017275,418,218,2300,8;11
4642,1017276,418,218,2300,8;11
4643,1017277,397,211,2200,25.8;26.1
4644,1017278,418,218,2300,8;11
4645,1017320,400,214,2002,15.7;28.8
4646,1017321,400,214,2002,15;28.9
4647,1017322,400,214,2002,15.9;29
4648,1017323,153,6,56,25.2;20.6
4649,1017324,153,6,56,25;20.5
4650,1017325,153,6,56,17.5;21.9
4651,1017327,400,214,2002,15;28.9
4652,1017328,400,214,2002,27.2;34.5
4653,1017329,400,214,2002,29.5;35.1
4654,1017330,419,219,2301,6.3;9.4
4655,1017331,400,214,2002,15.2;28.8
4656,1017332,400,214,2002,15.1;28.8
4657,1017333,400,214,2002,10.3;29
4658,1017334,400,214,2002,10.2;29
4659,1017335,400,214,2002,15.1;28.7
4660,1017336,400,214,2002,15;28.7
4661,1017337,400,214,2002,15.1;28.6
4662,1017339,400,214,2002,20.4;25.9
4663,1017340,400,214,2002,20.4;25.9
4664,1017341,400,214,2002,20.7;26
4665,1017342,400,214,2002,27.1;23.4
4666,1017343,400,214,2002,15;28.7
4667,1017344,400,214,2002,14.9;28.6
4668,1017348,400,214,2002,15.1;28.5
4669,1017351,400,214,2002,21;25.7
4670,1017352,400,214,2002,21.4;25.7
4671,1017353,400,214,2002,21.8;25.8
4672,1017354,400,214,2002,20.4;26.4
4673,1017355,400,214,2002,20.3;27.5
4674,1017356,400,214,2002,36;22.7
4675,1017357,400,214,2002,28.8;24.3
4676,1017358,400,214,2002,39.3;26.7
4677,1017359,400,214,2002,30.5;34.1
4678,1017360,400,214,2002,30.4;34.3
4679,1017361,400,214,2002,26.1;32.2
4680,1017362,400,214,2002,28.1;32.3
4681,1017363,400,214,2002,28.9;31.3
4682,1017364,400,214,2002,32.9;24.2
4683,1017365,400,214,2002,27.6;35.3
4684,1017366,400,214,2002,28.4;36
4685,1017367,400,214,2002,32.2;36.8
4686,1017368,400,214,2002,31.5;35.5
4687,1017369,400,214,2002,31.4;35.6
4688,1017370,400,214,2002,31.6;36
4689,1017371,400,214,2002,7.7;31.1
4690,1017374,400,214,2002,21.6;17.2
4691,1017377,400,214,2002,33.7;15.1
4692,1017378,400,214,2002,33.6;14.8
4693,1017379,400,214,2002,18.8;7.3
4694,1017380,400,214,2002,19.1;7
4695,1017383,400,214,2002,9.4;26.9
4696,1017384,400,214,2002,9.5;26.9
4697,1017387,400,214,2002,21.3;26.2
4698,1017392,400,214,2002,24.8;25.9
4699,1017393,400,214,2002,28.6;24.7
4700,1017396,400,214,2002,31.1;24.8
4701,1017399,400,214,2002,30.3;27.6
4702,1017403,400,214,2002,8.8;25.8
4703,1017404,400,214,2002,9.3;25.5
4704,1017405,400,214,2002,9.1;25.7
4705,1017406,400,214,2002,20.6;16.5
4706,1017407,400,214,2002,19.9;16.2
4707,1017408,400,214,2002,20.3;16.1
4708,1017409,400,214,2002,17.4;37.3
4709,1017410,400,214,2002,17.6;37.7
4710,1017411,400,214,2002,33.5;14.7
4711,1017412,400,214,2002,30.6;35.2
4712,1017413,400,214,2002,30.5;35.6
4713,1017414,400,214,2002,30.9;36.6
4714,1017415,400,214,2002,21.9;17.8
4715,1017416,400,214,2002,8.6;36.7
4716,1017417,146,23,45,20.1;13.5
4717,1017421,400,214,2002,26.9;36.9
4718,1017422,400,214,2002,22.3;16.3
4719,1017424,400,214,2002,22.7;16.1
4720,1017427,400,214,2002,12.8;25.7
4721,1017428,400,214,2002,15;22
4722,1017429,400,214,2002,21.4;20.1
4723,1017430,400,214,2002,12.7;25.8
4724,1017432,400,214,2002,7.6;30
4725,1017433,400,214,2002,7.7;30
4726,1017434,400,214,2002,7.7;29.8
4727,1017435,400,214,2002,15.7;28.8
4728,1017436,400,214,2002,15.7;29
4729,1017437,400,214,2002,9.9;25.2
4730,1017438,400,214,2002,9.8;25.4
4731,1017439,400,214,2002,9.8;25.3
4732,1017440,400,214,2002,9.8;25.3
4733,1017441,400,214,2002,15.6;28.9
4734,1017442,400,214,2002,9.5;7.2
4735,1017443,400,214,2002,9.5;7.1
4736,1017444,400,214,2002,9.5;7.2
4737,1017445,400,214,2002,20.5;26.8
4738,1017446,400,214,2002,20.4;26.8
4739,1017447,400,214,2002,15;29.3
4740,1017448,400,214,2002,14.8;28.5
4741,1017449,400,214,2002,15.1;29.3
4742,1017450,400,214,2002,15.1;29.3
4743,1017451,400,214,2002,14.9;22.1
4744,1017452,400,214,2002,21.5;20.2
4745,1017453,400,214,2002,5.7;32.1
4746,1017454,400,214,2002,5.6;32.1
4747,1017455,400,214,2002,22.5;25.4
4748,1017456,400,214,2002,19.5;7.1
4749,1017457,400,214,2002,10.1;26.8
4750,1017458,400,214,2002,10.1;26.7
4751,1017459,400,214,2002,10.3;26.7
4752,1017460,400,214,2002,8.7;27.8
4753,1017461,400,214,2002,24.1;20
4754,1017462,400,214,2002,12.9;20.3
4755,1017463,400,214,2002,14.9;28.1
4756,1017464,400,214,2002,20.1;25.8
4757,1017465,400,214,2002,26.6;11
4758,1017466,400,214,2002,26;11.1
4759,1017467,400,214,2002,21.7;26.6
4760,1017468,400,214,2002,19;23.6
4761,1017469,400,214,2002,16.1;8.4
4762,1017470,400,214,2002,15.4;28.5
4763,1017471,400,214,2002,14.7;28.6
4764,1017472,156,25,67,23.9;12.8
4765,1017527,567,305,1803,6.6;6.7
4766,1017529,478,257,2082,6.4;4.6
4767,1017534,400,214,2002,9.3;25.7
4768,1017536,567,305,1803,7;7
4769,1017549,400,214,2002,5.8;31.7
4770,1017613,133,3,53,10;8.3
4771,1017614,128,11,28,11.2;14.3
4772,1017615,131,14,41,12.6;13.1
4773,1017624,400,214,2002,21;26.8
4774,1017625,400,214,2002,21.6;27.4
4775,1017653,478,257,2082,5.7;6
4776,1017654,478,257,2082,7.7;4.2
4777,1017656,478,257,2082,7.5;6.1
4778,1017674,402,216,2101,26.7;22.6
4779,1017675,402,216,2101,25.5;22.4
4780,1017719,419,219,2301,16;9.4
4781,1017720,433,222,2320,6.1;6.1
4782,1017721,433,222,2320,6.1;6
4783,1017722,433,222,2320,6.1;6.1
4784,1017723,155,53,63,26.4;16.2
4785,1017724,155,53,63,33.5;15.3
4786,1017725,155,53,63,33.5;15.3
4787,1017726,155,53,63,33.4;15.2
4788,1017727,351,136,481,6;6
4789,1017728,180,30,350,18.9;17.2
4790,1017729,180,30,350,18.9;17.2
4791,1017730,180,30,350,19.2;16.5
4792,1017731,180,30,350,19.6;17.4
4793,1017732,180,30,350,19.9;15.6
4794,1017733,180,30,350,20.8;16.7
4795,1017734,180,30,350,19.3;15.9
4796,1017735,180,30,350,20.6;16.9
4797,1017736,180,30,350,20.6;16.9
4798,1017737,180,30,350,20.6;16.9
4799,1017739,180,30,350,24.4;8.7
4800,1017740,180,30,350,24.4;8.7
4801,1017741,180,30,350,24.4;8.8
4802,1017742,180,30,350,24.4;8.7
4803,1017743,180,30,350,24.4;8.7
4804,1017744,180,30,350,20.5;16.7
4805,1017745,180,30,350,20.5;16.7
4806,1017746,180,30,350,20.5;16.7
4807,1017747,180,30,350,19.5;18.2
4808,1017748,180,30,350,19.5;18.3
4809,1017749,351,136,481,6;5.9
4810,1017750,146,23,45,18;13.5
4811,1017751,146,23,45,18;13.5
4812,1017752,146,23,45,17.3;14.8
4813,1017753,146,23,45,17.1;14.4
4814,1017754,146,23,45,16.9;14.4
4815,1017755,146,23,45,16.9;14.4
4816,1017756,146,23,45,25.1;12.5
4817,1017757,146,23,45,25;12.6
4818,1017758,146,23,45,25.1;12.6
4819,1017759,146,23,45,25;12.6
4820,1017760,146,23,45,19.8;14.9
4821,1017761,146,23,45,19.3;11.9
4822,1017762,146,23,45,19.3;11.9
4823,1017763,146,23,45,18.1;13.5
4824,1017764,146,23,45,21.5;21.2
4825,1017765,146,23,45,21.5;21.2
4826,1017766,146,23,45,21.5;21.3
4827,1017767,146,23,45,21.5;21.4
4828,1017768,146,23,45,21.4;21.3
4829,1017769,146,23,45,21.5;21.3
4830,1017770,146,23,45,21.4;21.3
4831,1017771,146,23,45,20.1;13.6
4832,1017772,146,23,45,20.1;13.6
4833,1017773,351,136,481,6.2;5.9
4834,1017775,351,136,481,6;5.6
4835,1017776,351,136,481,6;5.9
4836,1017777,351,136,481,6.1;5.9
4837,1017778,351,136,481,6;6
4838,1017779,351,136,481,6.3;6
4839,1017780,351,136,481,6;6.2
4840,1017781,351,136,481,6.2;6
4841,1017782,351,136,481,6;6.2
4842,1017783,351,136,481,6;6.1
4843,1017784,351,136,481,6.2;6
4844,1017788,351,136,481,6.6;6.1
4845,1017789,351,136,481,6;6.1
4846,1017792,351,136,481,6.2;6.2
4847,1017793,351,136,481,6.2;6.2
4848,1017794,351,136,481,6.7;6.1
4849,1017795,351,136,481,6.7;6.1
4850,1017796,351,136,481,6.7;6.1
4851,1017865,180,30,350,22.9;16.6
4852,1017866,180,30,350,22.9;16.5
4853,1017867,180,30,350,22.9;16.5
4854,1017868,180,30,350,23.2;12.3
4855,1017869,180,30,350,23.2;12.3
4856,1017870,180,30,350,23.2;12.2
4857,1017871,180,30,350,23.2;13.4
4858,1017872,180,30,350,23.2;13.5
4859,1017873,180,30,350,23.1;13.4
4860,1017874,427,220,2337,6.2;5.9
4861,1017875,427,220,2337,6;6
4862,1017876,427,220,2337,6.2;6.1
4863,1017877,427,220,2337,6;6
4864,1017878,397,211,2200,33.5;11.8
4865,1017879,419,219,2301,12.3;12
4866,1017881,419,219,2301,12.7;10.6
4867,1017882,419,219,2301,12.7;10.6
4868,1017883,419,219,2301,13.1;10.4
4869,1017885,419,219,2301,6.7;9.5
4870,1017886,418,218,2300,11.1;13.1
4871,1017887,155,53,63,18.5;18.3
4872,1017890,419,219,2301,14.6;9.4
4873,1017892,155,53,63,18.1;18.6
4874,1017895,419,219,2301,14.5;9.4
4875,1017896,419,219,2301,14.6;9.4
4876,1017897,427,220,2337,6;5.9
4877,1017898,427,220,2337,5.9;5.9
4878,1017899,427,220,2337,6;5.9
4879,1017900,427,220,2337,6;6
4880,1017901,427,220,2337,5.9;6
4881,1017902,427,220,2337,5.9;5.9
4882,1017903,427,220,2337,6;5.9
4883,1017904,427,220,2337,5.9;6
4884,1017909,419,219,2301,8.8;7.9
4885,1017910,419,219,2301,8.8;8
4886,1017911,419,219,2301,8.8;8
4887,1017912,419,219,2301,10.5;9.8
4888,1017913,419,219,2301,10.5;9.9
4889,1017914,419,219,2301,10.4;9.8
4890,1017915,419,219,2301,10.4;9.8
