RowId,ItemId,ChestId,Min,Max,Probability
9483,34377,522,1,1,10.64
9484,34329,522,1,1,3.84
9485,34359,522,1,1,2.89
9486,34370,522,1,1,10.94
9487,34334,522,1,1,3.26
9488,34378,522,1,1,10.09
9489,34371,522,1,1,10.91
9490,34379,522,1,1,9.41
9491,34332,522,1,1,3.84
9492,34376,522,1,1,9.72
9493,34357,522,1,1,2.99
9494,34375,522,1,1,9.92
9495,34349,522,1,1,3.5
9496,34347,522,1,1,3.4
9497,34374,522,1,1,9.11
9498,34372,522,1,1,9.04
9499,34354,522,1,1,4.21
9500,34337,522,1,1,3.36
9501,34327,522,1,1,3.74
9502,34344,522,1,1,3.57
9503,34352,522,1,1,3.47
9504,34339,522,1,1,4.18
9505,34342,522,1,1,3.91
9506,34368,523,1,1,10.62
9507,34325,523,1,1,3.38
9508,34369,523,1,1,8.8
9509,34365,523,1,1,9.5
9510,34364,523,1,1,10.8
9511,34330,523,1,1,3.08
9512,34361,523,1,1,10.54
9513,34338,523,1,1,3.34
9514,34366,523,1,1,9.13
9515,34333,523,1,1,3.53
9516,34340,523,1,1,3.79
9517,34355,523,1,1,3.6
9518,34358,523,1,1,3.93
9519,34367,523,1,1,10.17
9520,34345,523,1,1,3.38
9521,34348,523,1,1,3.64
9522,34353,523,1,1,3.86
9523,34360,523,1,1,9.84
9524,34362,523,1,1,10.76
9525,34328,523,1,1,3.01
9526,34335,523,1,1,3.27
9527,34363,523,1,1,9.84
9528,34343,523,1,1,3.75
9529,34350,523,1,1,3.42
9530,34366,524,1,1,10.84
9531,34348,524,1,1,6.71
9532,34360,524,1,1,10.33
9533,34328,524,1,1,7.84
9534,34361,524,1,1,9.68
9535,34332,524,1,1,7.16
9536,34364,524,1,1,9.62
9537,34337,524,1,1,7.32
9538,34369,524,1,1,10.71
9539,34342,524,1,1,6.91
9540,34368,524,1,1,9.97
9541,34327,524,1,1,7.36
9542,34365,524,1,1,10.1
9543,34333,524,1,1,7
9544,34362,524,1,1,10.52
9545,34343,524,1,1,7.23
9546,34347,524,1,1,7.23
9547,34358,524,1,1,7.13
9548,34357,524,1,1,7.32
9549,34352,524,1,1,6.45
9550,34338,524,1,1,6.91
9551,34367,524,1,1,9.29
9552,34363,524,1,1,8.94
9553,34353,524,1,1,7.42
9554,34370,525,1,1,10
9555,34372,525,1,1,10.19
9556,34374,525,1,1,9.29
9557,34379,525,1,1,10.33
9558,34326,525,1,1,3.46
9559,34376,525,1,1,9.89
9560,34331,525,1,1,3.9
9561,34373,525,1,1,10
9562,34377,525,1,1,10.67
9563,34336,525,1,1,3.38
9564,34375,525,1,1,9.41
9565,34356,525,1,1,3.31
9566,34346,525,1,1,4.2
9567,34341,525,1,1,3.35
9568,34371,525,1,1,10.52
9569,34378,525,1,1,9.7
9570,34351,525,1,1,2.94
9571,34368,526,1,1,8.55
9572,34311,526,1,1,5.29
9573,34365,526,1,1,10.32
9574,34323,526,1,1,4.97
9575,34363,526,1,1,11.06
9576,38527,526,1,1,4.12
9577,34360,526,1,1,10.8
9578,34309,526,1,1,4.54
9579,34362,526,1,1,9.57
9580,34317,526,1,1,4.81
9581,34364,526,1,1,9.78
9582,34307,526,1,1,4.81
9583,34321,526,1,1,4.44
9584,34369,526,1,1,9.83
9585,34318,526,1,1,5.51
9586,43624,526,1,1,5.08
9587,34315,526,1,1,5.02
9588,34312,526,1,1,4.49
9589,34361,526,1,1,9.94
9590,34319,526,1,1,4.7
9591,34308,526,1,1,4.06
9592,43645,526,1,1,5.67
9593,34316,526,1,1,4.92
9594,34310,526,1,1,4.22
9595,34366,526,1,1,10.96
9596,34367,526,1,1,9.19
9597,34306,526,1,1,5.08
9598,34320,526,1,1,4.92
9599,34314,526,1,1,4.33
9600,34313,526,1,1,4.12
9601,34322,526,1,1,4.92
9602,43624,527,1,1,4.68
9603,34326,527,1,1,7.12
9604,34306,527,1,1,4.55
9605,36348,527,1,1,9.56
9606,34356,527,1,1,7.55
9607,34322,527,1,1,4.98
9608,34318,527,1,1,4.29
9609,34315,527,1,1,5.18
9610,34336,527,1,1,6.56
9611,34312,527,1,1,4.72
9612,34331,527,1,1,6.66
9613,34308,527,1,1,3.86
9614,34311,527,1,1,5.15
9615,34321,527,1,1,5.44
9616,34309,527,1,1,4.55
9617,35974,527,1,1,4.62
9618,34341,527,1,1,6.76
9619,38527,527,1,1,4.88
9620,34351,527,1,1,6.73
9621,34323,527,1,1,4.78
9622,34317,527,1,1,4.95
9623,34310,527,1,1,4.88
9624,34346,527,1,1,7.03
9625,34319,527,1,1,4.25
9626,34316,527,1,1,4.35
9627,34307,527,1,1,4.78
9628,34313,527,1,1,4.88
9629,34314,527,1,1,5.08
9630,43645,527,1,1,5.08
9631,34320,527,1,1,4.68
9632,34522,528,1,1,9.69
9633,34504,528,1,1,4.07
9634,34526,528,1,1,10.15
9635,34524,528,1,1,9.99
9636,34528,528,1,1,10.51
9637,34523,528,1,1,9.99
9638,34484,528,1,1,3.94
9639,34527,528,1,1,10.55
9640,34487,528,1,1,3.52
9641,34525,528,1,1,8.94
9642,34502,528,1,1,3.98
9643,34509,528,1,1,2.96
9644,34520,528,1,1,9.72
9645,34521,528,1,1,9.72
9646,34492,528,1,1,3.68
9647,34489,528,1,1,3.58
9648,34494,528,1,1,4.04
9649,34477,528,1,1,3.02
9650,34499,528,1,1,3.91
9651,34479,528,1,1,3.29
9652,34482,528,1,1,2.79
9653,34497,528,1,1,2.92
9654,34529,528,1,1,10.74
9655,34507,528,1,1,3.65
9656,34517,529,1,1,9.57
9657,34483,529,1,1,3.25
9658,34510,529,1,1,10.4
9659,34511,529,1,1,11.52
9660,34513,529,1,1,10.47
9661,34490,529,1,1,3.93
9662,34519,529,1,1,10.55
9663,34514,529,1,1,9.72
9664,34478,529,1,1,3.22
9665,34495,529,1,1,3.52
9666,34516,529,1,1,8.3
9667,34500,529,1,1,4.11
9668,34518,529,1,1,10.21
9669,34480,529,1,1,3.37
9670,34512,529,1,1,9.12
9671,34488,529,1,1,3.81
9672,34498,529,1,1,4
9673,34515,529,1,1,10.13
9674,34505,529,1,1,3.66
9675,34508,529,1,1,3.25
9676,34503,529,1,1,4.08
9677,34485,529,1,1,3.07
9678,34493,529,1,1,3.66
9679,34475,529,1,1,3.48
9680,34521,530,1,1,10.35
9681,34504,530,1,1,6.86
9682,34523,530,1,1,9.97
9683,34495,530,1,1,7.27
9684,34522,530,1,1,9.68
9685,34479,530,1,1,6.6
9686,34526,530,1,1,9.46
9687,34520,530,1,1,10.31
9688,34480,530,1,1,6.95
9689,34490,530,1,1,7.11
9690,34528,530,1,1,10.76
9691,34524,530,1,1,9.93
9692,34494,530,1,1,7.27
9693,34525,530,1,1,9.65
9694,34529,530,1,1,9.24
9695,34484,530,1,1,7.62
9696,34489,530,1,1,8.28
9697,34485,530,1,1,6.35
9698,34527,530,1,1,10.66
9699,34475,530,1,1,7.05
9700,34499,530,1,1,7.71
9701,34509,530,1,1,6.22
9702,34505,530,1,1,7.62
9703,34500,530,1,1,7.11
9704,34517,531,1,1,10.29
9705,34507,531,1,1,6.76
9706,34478,531,1,1,7.29
9707,34510,531,1,1,8.7
9708,34477,531,1,1,6.95
9709,34497,531,1,1,6.92
9710,34515,531,1,1,10.5
9711,34487,531,1,1,7.54
9712,34512,531,1,1,9.82
9713,34511,531,1,1,9.54
9714,34492,531,1,1,7.64
9715,34513,531,1,1,10.13
9716,34514,531,1,1,10.13
9717,34502,531,1,1,6.48
9718,34508,531,1,1,6.48
9719,34483,531,1,1,7.01
9720,34518,531,1,1,10.66
9721,34482,531,1,1,7.17
9722,34516,531,1,1,10.04
9723,34519,531,1,1,10.19
9724,34498,531,1,1,7.33
9725,34488,531,1,1,7.2
9726,34503,531,1,1,7.54
9727,34493,531,1,1,7.67
9728,34524,532,1,1,10.49
9729,34520,532,1,1,10.53
9730,34522,532,1,1,9.61
9731,34529,532,1,1,8.8
9732,34521,532,1,1,11.04
9733,34528,532,1,1,9.72
9734,34525,532,1,1,10.53
9735,34526,532,1,1,9.58
9736,34481,532,1,1,3.72
9737,34523,532,1,1,10.36
9738,34527,532,1,1,9.34
9739,34501,532,1,1,3.32
9740,34486,532,1,1,3.01
9741,34491,532,1,1,3.86
9742,34506,532,1,1,3.59
9743,34476,532,1,1,3.52
9744,34496,532,1,1,4.16
9745,34515,533,1,1,8.96
9746,34468,533,1,1,5.28
9747,34511,533,1,1,9.94
9748,34461,533,1,1,4.95
9749,34517,533,1,1,10.27
9750,34473,533,1,1,4.82
9751,34514,533,1,1,9.09
9752,34471,533,1,1,4.3
9753,43647,533,1,1,4.27
9754,34519,533,1,1,10.01
9755,34460,533,1,1,4.92
9756,34457,533,1,1,5.31
9757,34513,533,1,1,9.58
9758,43626,533,1,1,5.12
9759,34512,533,1,1,10.66
9760,34462,533,1,1,5.05
9761,34510,533,1,1,9.52
9762,34458,533,1,1,4.69
9763,34469,533,1,1,4.79
9764,38528,533,1,1,5.15
9765,34518,533,1,1,11.41
9766,34472,533,1,1,3.85
9767,34456,533,1,1,4.79
9768,34516,533,1,1,10.56
9769,34459,533,1,1,4.53
9770,34466,533,1,1,4.24
9771,34463,533,1,1,4.56
9772,34464,533,1,1,4.79
9773,34465,533,1,1,4.3
9774,34467,533,1,1,5.22
9775,34470,533,1,1,5.05
9776,34491,534,1,1,7.3
9777,34472,534,1,1,4.95
9778,35979,534,1,1,4.54
9779,34476,534,1,1,6.95
9780,34471,534,1,1,5.51
9781,34460,534,1,1,4.85
9782,34465,534,1,1,4.13
9783,34470,534,1,1,4.07
9784,34467,534,1,1,4.48
9785,34496,534,1,1,6.36
9786,43647,534,1,1,5.01
9787,34469,534,1,1,4.6
9788,34486,534,1,1,7.17
9789,34457,534,1,1,4.67
9790,34461,534,1,1,4.35
9791,36349,534,1,1,10.02
9792,34501,534,1,1,6.95
9793,34462,534,1,1,4.67
9794,34481,534,1,1,7.23
9795,34464,534,1,1,4.54
9796,34506,534,1,1,6.61
9797,38528,534,1,1,4.89
9798,34468,534,1,1,5.2
9799,43626,534,1,1,4.17
9800,34463,534,1,1,4.79
9801,34458,534,1,1,5.17
9802,34466,534,1,1,4.92
9803,34459,534,1,1,4.82
9804,34456,534,1,1,4.73
9805,34473,534,1,1,5.48
9806,34671,535,1,1,10.23
9807,34649,535,1,1,7.36
9808,34678,535,1,1,10.1
9809,34655,535,1,1,7.62
9810,34672,535,1,1,10.2
9811,34629,535,1,1,7.15
9812,34670,535,1,1,10.15
9813,34640,535,1,1,7.57
9814,34645,535,1,1,7.23
9815,34677,535,1,1,10.04
9816,34650,535,1,1,6.96
9817,34673,535,1,1,9.35
9818,34654,535,1,1,7.33
9819,34675,535,1,1,11.11
9820,34634,535,1,1,7.23
9821,34659,535,1,1,6.85
9822,34674,535,1,1,8.71
9823,34676,535,1,1,10.26
9824,34630,535,1,1,8.05
9825,34635,535,1,1,7.09
9826,34625,535,1,1,6.96
9827,34679,535,1,1,9.86
9828,34639,535,1,1,6.3
9829,34644,535,1,1,6.3
9830,34672,536,1,1,9.99
9831,34652,536,1,1,3.64
9832,34674,536,1,1,10.91
9833,34679,536,1,1,9.96
9834,34670,536,1,1,10.27
9835,34678,536,1,1,10.54
9836,34642,536,1,1,3.45
9837,34675,536,1,1,9.83
9838,34627,536,1,1,3.64
9839,34677,536,1,1,9.31
9840,34673,536,1,1,9.96
9841,34647,536,1,1,3.36
9842,34671,536,1,1,9.56
9843,34676,536,1,1,9.68
9844,34649,536,1,1,3.45
9845,34644,536,1,1,3.95
9846,34637,536,1,1,3.24
9847,34629,536,1,1,3.73
9848,34639,536,1,1,3.7
9849,34659,536,1,1,3.42
9850,34632,536,1,1,3.05
9851,34654,536,1,1,3.79
9852,34657,536,1,1,3.85
9853,34634,536,1,1,4.01
9854,34661,537,1,1,9.29
9855,34633,537,1,1,3.45
9856,34669,537,1,1,9.49
9857,34665,537,1,1,10.46
9858,34655,537,1,1,3.39
9859,34666,537,1,1,10.91
9860,34662,537,1,1,9.57
9861,34663,537,1,1,10.23
9862,34648,537,1,1,3.16
9863,34628,537,1,1,4.1
9864,34645,537,1,1,3.42
9865,34660,537,1,1,9.89
9866,34664,537,1,1,9.15
9867,34625,537,1,1,3.39
9868,34653,537,1,1,3.65
9869,34630,537,1,1,3.65
9870,34638,537,1,1,4.1
9871,34667,537,1,1,10.34
9872,34650,537,1,1,3.48
9873,34668,537,1,1,10.68
9874,34635,537,1,1,3.65
9875,34658,537,1,1,3.93
9876,34640,537,1,1,3.53
9877,34643,537,1,1,3.9
9878,34660,538,1,1,10.48
9879,34643,538,1,1,6.82
9880,34661,538,1,1,9.84
9881,34648,538,1,1,7.22
9882,34652,538,1,1,7.19
9883,34638,538,1,1,7.17
9884,34663,538,1,1,9.76
9885,34658,538,1,1,7.14
9886,34669,538,1,1,9.73
9887,34662,538,1,1,9.01
9888,34664,538,1,1,10.7
9889,34637,538,1,1,7.67
9890,34668,538,1,1,10.35
9891,34666,538,1,1,10.59
9892,34628,538,1,1,6.93
9893,34647,538,1,1,7.25
9894,34653,538,1,1,7.51
9895,34667,538,1,1,9.25
9896,34642,538,1,1,6.84
9897,34657,538,1,1,7.06
9898,34665,538,1,1,10.29
9899,34627,538,1,1,6.5
9900,34633,538,1,1,7.94
9901,34632,538,1,1,6.76
9902,34677,539,1,1,9.63
9903,34676,539,1,1,10.05
9904,34641,539,1,1,3.42
9905,34678,539,1,1,10.38
9906,34646,539,1,1,3.72
9907,34674,539,1,1,9.59
9908,34672,539,1,1,11.06
9909,34631,539,1,1,3.5
9910,34651,539,1,1,3.46
9911,34670,539,1,1,10.01
9912,34673,539,1,1,9.37
9913,34671,539,1,1,10.01
9914,34626,539,1,1,3.46
9915,34656,539,1,1,3.57
9916,34675,539,1,1,11.02
9917,34679,539,1,1,8.88
9918,34636,539,1,1,3.84
9919,34667,540,1,1,9.52
9920,34610,540,1,1,4.63
9921,34663,540,1,1,9.36
9922,34617,540,1,1,4.21
9923,34612,540,1,1,4.84
9924,34665,540,1,1,10.71
9925,34614,540,1,1,4.52
9926,43628,540,1,1,4.84
9927,34662,540,1,1,9.93
9928,34619,540,1,1,4.58
9929,34669,540,1,1,11.13
9930,34606,540,1,1,5.82
9931,34611,540,1,1,4.58
9932,34660,540,1,1,8.84
9933,34613,540,1,1,4.63
9934,34666,540,1,1,10.3
9935,34607,540,1,1,5.62
9936,34608,540,1,1,4.32
9937,34661,540,1,1,10.09
9938,38529,540,1,1,4.68
9939,34623,540,1,1,5.2
9940,34622,540,1,1,4.58
9941,34668,540,1,1,10.4
9942,43649,540,1,1,4.58
9943,34609,540,1,1,4.89
9944,34664,540,1,1,9.72
9945,34620,540,1,1,5.15
9946,34616,540,1,1,4.99
9947,34615,540,1,1,4.52
9948,34621,540,1,1,4.58
9949,34618,540,1,1,4.26
9950,34616,541,1,1,4.3
9951,36350,541,1,1,10.29
9952,34613,541,1,1,4.44
9953,34631,541,1,1,7.64
9954,34612,541,1,1,4.89
9955,34617,541,1,1,4.17
9956,35983,541,1,1,20.18
9957,34651,541,1,1,7.14
9958,34622,541,1,1,4.78
9959,34611,541,1,1,4.86
9960,34623,541,1,1,4.41
9961,43649,541,1,1,5.11
9962,34608,541,1,1,5.35
9963,34609,541,1,1,4.28
9964,38529,541,1,1,4.81
9965,34656,541,1,1,7.27
9966,34620,541,1,1,5.32
9967,34646,541,1,1,7.32
9968,34626,541,1,1,6.76
9969,43628,541,1,1,4.41
9970,34621,541,1,1,5.03
9971,34636,541,1,1,6.98
9972,34641,541,1,1,6.95
9973,34607,541,1,1,5.05
9974,34614,541,1,1,4.86
9975,34618,541,1,1,5.61
9976,34606,541,1,1,4.78
9977,34610,541,1,1,4.36
9978,34615,541,1,1,4.89
9979,34619,541,1,1,4.28
9980,34816,542,1,1,9.95
9981,34811,542,1,1,10.39
9982,34814,542,1,1,9.92
9983,34810,542,1,1,9.85
9984,34819,542,1,1,9.88
9985,34813,542,1,1,9.6
9986,34818,542,1,1,10.2
9987,34815,542,1,1,9.73
9988,34812,542,1,1,9.7
9989,34817,542,1,1,10.79
9990,34825,543,1,1,9.98
9991,34829,543,1,1,9.22
9992,34827,543,1,1,9.75
9993,34828,543,1,1,10.35
9994,34826,543,1,1,11.15
9995,34821,543,1,1,10.08
9996,34824,543,1,1,10.58
9997,34823,543,1,1,9.65
9998,34822,543,1,1,9.42
9999,34820,543,1,1,9.82
10000,34829,544,1,1,9.85
10001,34822,544,1,1,9.97
10002,34825,544,1,1,11.49
10003,34820,544,1,1,9.53
10004,34823,544,1,1,9.12
10005,34828,544,1,1,9.88
10006,34824,544,1,1,10.77
10007,34821,544,1,1,10.26
10008,34826,544,1,1,10.13
10009,34827,544,1,1,8.99
10010,34816,545,1,1,10.39
10011,34817,545,1,1,10.73
10012,34813,545,1,1,9.62
10013,34812,545,1,1,9.96
10014,34819,545,1,1,10.05
10015,34811,545,1,1,9.75
10016,34818,545,1,1,10.22
10017,34814,545,1,1,10.47
10018,34815,545,1,1,8.77
10019,34810,545,1,1,10.05
10020,34825,546,1,1,10.21
10021,34829,546,1,1,10.57
10022,34822,546,1,1,10.25
10023,34820,546,1,1,9.78
10024,34824,546,1,1,9.75
10025,34828,546,1,1,9.28
10026,34821,546,1,1,10.78
10027,34823,546,1,1,9.64
10028,34827,546,1,1,10.46
10029,34826,546,1,1,9.28
10030,34818,547,1,1,9.37
10031,35982,547,1,1,19.2
10032,34812,547,1,1,10.8
10033,34817,547,1,1,10.49
10034,34816,547,1,1,10.74
10035,34819,547,1,1,9.68
10036,34811,547,1,1,9.96
10037,34813,547,1,1,9.71
10038,34810,547,1,1,11.08
10039,36351,547,1,1,9.05
10040,34814,547,1,1,9.24
10041,34815,547,1,1,8.93
10042,34830,548,1,1,9.69
10043,34836,548,1,1,11.41
10044,34838,548,1,1,9.38
10045,34833,548,1,1,9.77
10046,34832,548,1,1,10.69
10047,34831,548,1,1,9.27
10048,34837,548,1,1,9.96
10049,34834,548,1,1,9.88
10050,34835,548,1,1,9.73
10051,34839,548,1,1,10.23
10052,34842,549,1,1,11.16
10053,34844,549,1,1,9.71
10054,34845,549,1,1,9.48
10055,34847,549,1,1,10.48
10056,34846,549,1,1,9.62
10057,34841,549,1,1,10.57
10058,34840,549,1,1,9.89
10059,34848,549,1,1,8.76
10060,34849,549,1,1,10.25
10061,34843,549,1,1,10.07
10062,34849,550,1,1,9.78
10063,34848,550,1,1,10.4
10064,34843,550,1,1,9.89
10065,34842,550,1,1,9.93
10066,34841,550,1,1,9.81
10067,34845,550,1,1,10.74
10068,34840,550,1,1,8.92
10069,34844,550,1,1,11.71
10070,34846,550,1,1,9.93
10071,34847,550,1,1,8.88
10072,34837,551,1,1,9.59
10073,34830,551,1,1,10.41
10074,34834,551,1,1,11.17
10075,34839,551,1,1,8.62
10076,34836,551,1,1,10.62
10077,34833,551,1,1,10.07
10078,34831,551,1,1,9.03
10079,34838,551,1,1,10.69
10080,34832,551,1,1,10.21
10081,34835,551,1,1,9.59
10082,34847,552,1,1,9.93
10083,34842,552,1,1,9.98
10084,34844,552,1,1,10.32
10085,34849,552,1,1,10.21
10086,34848,552,1,1,9.64
10087,34845,552,1,1,9.93
10088,34843,552,1,1,10.44
10089,34846,552,1,1,10.38
10090,34840,552,1,1,9.53
10091,34841,552,1,1,9.64
10092,34836,553,1,1,9.98
10093,36352,553,1,1,10.24
10094,34832,553,1,1,9.87
10095,34833,553,1,1,9.55
10096,34835,553,1,1,10.78
10097,34831,553,1,1,11.03
10098,35975,553,1,1,20.47
10099,34834,553,1,1,9.29
10100,34837,553,1,1,9.8
10101,34838,553,1,1,9.91
10102,34830,553,1,1,9.26
10103,34839,553,1,1,10.53
10104,34835,554,1,1,11.13
10105,34839,554,1,1,9.58
10106,34834,554,1,1,9.76
10107,34830,554,1,1,9.12
10108,34836,554,1,1,8.94
10109,34833,554,1,1,10.4
10110,34831,554,1,1,9.12
10111,34832,554,1,1,11.04
10112,34837,554,1,1,9.85
10113,34838,554,1,1,11.04
10114,34844,555,1,1,10.34
10115,34845,555,1,1,9.48
10116,34848,555,1,1,10.78
10117,34849,555,1,1,11.53
10118,34841,555,1,1,10.24
10119,34842,555,1,1,11.64
10120,34847,555,1,1,8.19
10121,34840,555,1,1,8.08
10122,34846,555,1,1,10.13
10123,34843,555,1,1,9.59
10124,34846,556,1,1,9.17
10125,34842,556,1,1,10.09
10126,34841,556,1,1,9.67
10127,34848,556,1,1,10.18
10128,34840,556,1,1,11.61
10129,34847,556,1,1,9.5
10130,34843,556,1,1,10.01
10131,34849,556,1,1,10.01
10132,34845,556,1,1,9.67
10133,34844,556,1,1,10.09
10134,34832,557,1,1,10.7
10135,34834,557,1,1,10.49
10136,34831,557,1,1,10.27
10137,34839,557,1,1,8.97
10138,34830,557,1,1,10.16
10139,34838,557,1,1,9.62
10140,34833,557,1,1,11.14
10141,34835,557,1,1,8.54
10142,34837,557,1,1,10.05
10143,34836,557,1,1,10.05
10144,34842,558,1,1,9.6
10145,34841,558,1,1,10.3
10146,34849,558,1,1,10.1
10147,34847,558,1,1,9.49
10148,34848,558,1,1,8.48
10149,34846,558,1,1,10.2
10150,34840,558,1,1,10.2
10151,34843,558,1,1,10.61
10152,34844,558,1,1,11.92
10153,34845,558,1,1,9.09
10154,34835,559,1,1,10.52
10155,34837,559,1,1,8.73
10156,34832,559,1,1,10.11
10157,35981,559,1,1,5.95
10158,36353,559,1,1,8.65
10159,34834,559,1,1,8.89
10160,34839,559,1,1,11.66
10161,34831,559,1,1,11.34
10162,34836,559,1,1,9.79
10163,34830,559,1,1,9.62
10164,34833,559,1,1,8.48
10165,34838,559,1,1,10.85
10166,34832,560,1,1,8.6
10167,34839,560,1,1,8.12
10168,34837,560,1,1,10.03
10169,34831,560,1,1,10.99
10170,34836,560,1,1,9.16
10171,34838,560,1,1,9.24
10172,34830,560,1,1,11.7
10173,34835,560,1,1,10.67
10174,34834,560,1,1,10.91
10175,34833,560,1,1,10.59
10176,34849,561,1,1,8.22
10177,34840,561,1,1,10.8
10178,34841,561,1,1,8.99
10179,34843,561,1,1,9.18
10180,34848,561,1,1,11.47
10181,34845,561,1,1,10.9
10182,34847,561,1,1,9.94
10183,34844,561,1,1,10.13
10184,34846,561,1,1,9.18
10185,34842,561,1,1,11.19
10186,34846,562,1,1,10.84
10187,34840,562,1,1,10.51
10188,34845,562,1,1,10.59
10189,34849,562,1,1,9.52
10190,34844,562,1,1,9.85
10191,34841,562,1,1,8.62
10192,34847,562,1,1,9.77
10193,34848,562,1,1,10.51
10194,34843,562,1,1,10.43
10195,34842,562,1,1,9.36
10196,34834,563,1,1,9.29
10197,34836,563,1,1,10.4
10198,34830,563,1,1,8.79
10199,34835,563,1,1,11.41
10200,34831,563,1,1,8.89
10201,34832,563,1,1,10
10202,34839,563,1,1,11.21
10203,34833,563,1,1,10.81
10204,34837,563,1,1,10.61
10205,34838,563,1,1,8.59
10206,34848,564,1,1,11.68
10207,34849,564,1,1,11.76
10208,34843,564,1,1,9.95
10209,34846,564,1,1,9.6
10210,34841,564,1,1,9.6
10211,34840,564,1,1,11.51
10212,34842,564,1,1,9.78
10213,34845,564,1,1,8.13
10214,34844,564,1,1,9.08
10215,34847,564,1,1,8.91
10216,34831,565,1,1,10.73
10217,34839,565,1,1,9.07
10218,34837,565,1,1,11.06
10219,34832,565,1,1,10.15
10220,34835,565,1,1,8.98
10221,34834,565,1,1,8.24
10222,34833,565,1,1,9.57
10223,34830,565,1,1,11.4
10224,35973,565,1,1,6.41
10225,34836,565,1,1,10.23
10226,34838,565,1,1,10.57
10227,37223,566,1,1,10.36
10228,37226,566,1,1,9.27
10229,37173,566,1,1,4.25
10230,37225,566,1,1,9.89
10231,37172,566,1,1,8.18
10232,37224,566,1,1,10.05
10233,37191,566,1,1,3.21
10234,37166,566,1,1,7.61
10235,37221,566,1,1,8.96
10236,37197,566,1,1,3.83
10237,37196,566,1,1,7.82
10238,37220,566,1,1,10.36
10239,37227,566,1,1,11.24
10240,37218,566,1,1,9.32
10241,37222,566,1,1,10.05
10242,37219,566,1,1,10.51
10243,37202,566,1,1,6.78
10244,37190,566,1,1,6.63
10245,37185,566,1,1,2.74
10246,37178,566,1,1,7.82
10247,37203,566,1,1,3.16
10248,37167,566,1,1,3.47
10249,37184,566,1,1,7.51
10250,37179,566,1,1,2.95
10251,37219,567,1,1,10.7
10252,37192,567,1,1,2.88
10253,37222,567,1,1,9.14
10254,37174,567,1,1,3.37
10255,37204,567,1,1,3.79
10256,37223,567,1,1,9.3
10257,37221,567,1,1,10.86
10258,37226,567,1,1,10.37
10259,37220,567,1,1,9.63
10260,37218,567,1,1,10.45
10261,37198,567,1,1,3.79
10262,37225,567,1,1,10.86
10263,37224,567,1,1,9.79
10264,37168,567,1,1,3.29
10265,37186,567,1,1,3.37
10266,37227,567,1,1,8.89
10267,37180,567,1,1,3.54
10268,37211,568,1,1,8.37
10269,37182,568,1,1,3.56
10270,37215,568,1,1,10.12
10271,37209,568,1,1,11.03
10272,37208,568,1,1,11.37
10273,37213,568,1,1,10.54
10274,37170,568,1,1,4.05
10275,37216,568,1,1,8.93
10276,37200,568,1,1,3.84
10277,37212,568,1,1,9.77
10278,37206,568,1,1,3.7
10279,37210,568,1,1,10.19
10280,37176,568,1,1,3.84
10281,37194,568,1,1,3.28
10282,37217,568,1,1,9.63
10283,37214,568,1,1,10.05
10284,37188,568,1,1,4.05
10285,37215,569,1,1,10.59
10286,37176,569,1,1,7.78
10287,37211,569,1,1,11.78
10288,37180,569,1,1,7.46
10289,37212,569,1,1,9.78
10290,37170,569,1,1,7.73
10291,37209,569,1,1,9.13
10292,37174,569,1,1,7.4
10293,37206,569,1,1,7.94
10294,37216,569,1,1,9.99
10295,37198,569,1,1,6.7
10296,37208,569,1,1,9.72
10297,37168,569,1,1,7.51
10298,37213,569,1,1,9.35
10299,37192,569,1,1,7.29
10300,37194,569,1,1,6.75
10301,37204,569,1,1,5.67
10302,37214,569,1,1,10.91
10303,37186,569,1,1,7.4
10304,37182,569,1,1,7.4
10305,37217,569,1,1,9.83
10306,37200,569,1,1,6.43
10307,37210,569,1,1,8.91
10308,37188,569,1,1,6.54
10309,37223,570,1,1,10.43
10310,37221,570,1,1,9.57
10311,37222,570,1,1,9.69
10312,37225,570,1,1,10.8
10313,37166,570,1,1,3.89
10314,37220,570,1,1,10.37
10315,37172,570,1,1,4.14
10316,37226,570,1,1,10.49
10317,37190,570,1,1,3.09
10318,37224,570,1,1,10
10319,37219,570,1,1,8.21
10320,37227,570,1,1,9.69
10321,37218,570,1,1,10.74
10322,37202,570,1,1,3.95
10323,37184,570,1,1,4.01
10324,37178,570,1,1,3.46
10325,37196,570,1,1,4.01
10326,37216,571,1,1,9.37
10327,37215,571,1,1,10.54
10328,37181,571,1,1,3.98
10329,37212,571,1,1,10.71
10330,37217,571,1,1,9.59
10331,37210,571,1,1,10.1
10332,37213,571,1,1,9.31
10333,37199,571,1,1,3.42
10334,37214,571,1,1,10.88
10335,37208,571,1,1,9.7
10336,37205,571,1,1,3.7
10337,37187,571,1,1,3.76
10338,37211,571,1,1,10.1
10339,37169,571,1,1,3.37
10340,37193,571,1,1,3.53
10341,37209,571,1,1,9.7
10342,37175,571,1,1,3.08
10343,37181,572,1,1,6.1
10344,37169,572,1,1,7.12
10345,37193,572,1,1,6.58
10346,37175,572,1,1,7.71
10347,37203,572,1,1,6.42
10348,37167,572,1,1,7.33
10349,36854,572,1,1,5.78
10350,37411,572,1,1,8.99
10351,37185,572,1,1,7.39
10352,37205,572,1,1,7.66
10353,37179,572,1,1,7.17
10354,37197,572,1,1,8.4
10355,37191,572,1,1,7.07
10356,37199,572,1,1,6.85
